ASSIGNMENT_ID,EVENT_DATE,Division,EMP_FULL_NAME,Title,External_Title,Location_Country,EVENT_TYPE_CODE,EVENT_TYPE_NAME,EVENT_REASON_CODE,INTERNAL_TRANSFER_IND,CUMULATIVE_TRANSFERS,TRANSFER_SALARY_IMPACT,NGB_ANN_BASE_CHANGE_FLG,CURRENCY_CODE,CURRENCY_CHANGE_FLAG,PREV_CURRENCY_CODE,CURRENCY_CHANGED_FLAG,ANNUAL_SALARY,PREV_SAL_YEAR,PREVIOUS_SALARY,PAY_PERCENTILE,IS_UNDERPAID,SALARY_CHANGE_RATE,HIKE_AMT,MEAN_HIKE,MEAN_HIKE_PERCENTAGE,PAY_GROWTH_TREND,MEAN_SALARY,GENDER_CODE,AGE,TIME_IN_FIRM,TENURE_BUCKET,LAST_PROMOTION_DT,YEARS_SINCE_LAST_PROMOTION,HAS_RECENT_PROMOTION,IS_STAGNANT_EMPLOYEE,AVG_PROMOTION_RATE,AVG_SUP_CHANGE_RATE,YEARS_SINCE_LAST_MANAGER_CHANGE,AVG_YEARS_BETWEEN_PROMOTIONS,ATTRITION_RISK
200007773,08/20/2023,Marketing,Angela Mills,Director,Director,IND,TRANS,Transfer,TRANS:NEW,N,1,Not Applicable,N,USD,N,AED,N,119688,2024,97427,19,0,22.85,22261,22261,22.85,Rapid Growth,119688,F,34,19,10+ years,2022-09-09,5,0,0,0.06,0.22,7,2.1,1
200007774,05/11/2021,Technology,Stephanie Hansen,Director,Director,GBR,TRANS,Promotion,TER:NEW,N,2,Low,N,USD,N,JPY,N,129893,2024,104271,61,1,24.57,25622,25622,24.57,Moderate Growth,129893,M,22,5,2-5 years,2023-02-11,0,0,1,0.35,0.06,10,1.8,1
200007775,03/18/2023,Geography,Kathleen Spencer,Analyst,Analyst,AUS,HIRE,Transfer,PROMO:TRANS,N,1,Not Applicable,N,GBP,N,AUD,N,43108,2024,35965,9,0,19.86,7143,7143,19.86,Rapid Growth,43108,M,56,20,10+ years,UNKNOWN,0,0,1,0.33,0.28,3,3.0,0
200007776,10/06/2021,Geography,Jordan Henderson,VP,VP,JPN,TRANS,New Hire,TRANS:PROMO,N,0,Medium,N,GBP,N,GBP,N,156198,2024,135911,3,0,14.93,20287,20287,14.93,Moderate Growth,156198,M,51,1,0-2 years,UNKNOWN,0,1,0,0.42,0.34,7,1.3,0
200007777,09/13/2020,Finance,Tabitha Hancock,Director,Director,USA,HIRE,New Hire,TRANS:TRANS,Y,4,Not Applicable,N,AED,N,GBP,N,119702,2024,106028,63,1,12.9,13674,13674,12.9,Moderate Growth,119702,M,57,9,8-10 years,2023-05-02,3,0,0,0.32,0.38,0,3.3,1
200007778,02/22/2021,Finance,John Douglas,Analyst,Analyst,USA,HIRE,New Hire,TRANS:PROMO,N,3,Not Applicable,N,JPY,N,GBP,N,45989,2024,43506,51,0,5.71,2483,2483,5.71,Rapid Growth,45989,F,46,1,0-2 years,UNKNOWN,0,1,0,0.49,0.08,0,2.7,1
200007779,05/15/2024,Operations,Daniel Herrera,Manager,Manager,JPN,TRANS,Promotion,PROMO:REO,N,1,Medium,N,SGD,N,JPY,N,81868,2024,76404,82,1,7.15,5464,5464,7.15,Declining,81868,F,37,8,5-8 years,2022-11-18,0,1,0,0.25,0.26,3,1.4,1
200007780,07/15/2024,Technology,Laura Mendez,Manager,Manager,USA,HIRE,Transfer,TRANS:NEW,N,5,Not Applicable,Y,GBP,Y,JPY,N,81230,2024,71832,36,0,13.08,9398,9398,13.08,Moderate Growth,81230,M,40,9,8-10 years,2024-06-07,5,0,1,0.28,0.48,7,3.0,1
200007781,04/26/2024,Technology,Rebecca Williams,Senior Analyst,Senior Analyst,USA,HIRE,Promotion,PROMO:NEW,N,1,Not Applicable,N,GBP,N,AED,Y,54012,2024,46140,59,0,17.06,7872,7872,17.06,Stable,54012,F,22,1,0-2 years,2023-07-20,5,0,0,0.08,0.37,3,4.6,0
200007782,09/30/2022,Operations,Courtney Hill,Analyst,Analyst,ARE,TRANS,New Hire,TER:TRANS,N,0,Medium,Y,USD,N,GBP,N,47407,2024,40210,49,0,17.9,7197,7197,17.9,Moderate Growth,47407,M,26,7,5-8 years,2025-02-25,5,0,0,0.12,0.31,3,3.1,1
200007783,07/04/2020,Operations,David Peterson,Manager,Manager,USA,TER,Transfer,PROMO:NEW,N,4,High,N,GBP,N,AED,N,87958,2024,77921,24,0,12.88,10037,10037,12.88,Moderate Growth,87958,M,43,16,10+ years,UNKNOWN,0,0,0,0.11,0.41,2,1.7,0
200007784,04/05/2023,HR,Tanya Stokes,Director,Director,IND,PROMO,Transfer,PROMO:REO,N,5,Low,Y,SGD,N,GBP,N,132158,2024,120026,72,0,10.11,12132,12132,10.11,Rapid Growth,132158,M,45,16,10+ years,2022-08-07,3,0,0,0.12,0.39,10,3.5,0
200007785,10/30/2020,Marketing,Noah Bryant,Analyst,Analyst,USA,TER,New Hire,HIRE:TRANS,N,4,Medium,N,USD,N,SGD,Y,44166,2024,38523,57,0,14.65,5643,5643,14.65,Moderate Growth,44166,O,64,3,2-5 years,2023-01-04,0,0,1,0.41,0.3,2,5.0,1
200007786,04/23/2024,Geography,Diana Ryan,Manager,Manager,ARE,TRANS,Transfer,TRANS:NEW,N,5,Low,N,AUD,N,GBP,N,85764,2024,72527,86,1,18.25,13237,13237,18.25,Moderate Growth,85764,M,58,17,10+ years,2024-09-09,0,0,0,0.18,0.26,6,1.1,0
200007787,03/22/2023,HR,Amanda Nixon,Senior Analyst,Senior Analyst,ARE,TRANS,Promotion,PROMO:NEW,N,5,Low,N,AUD,N,INR,N,58791,2024,52440,23,0,12.11,6351,6351,12.11,Stable,58791,F,57,11,10+ years,UNKNOWN,1,0,0,0.23,0.36,10,4.6,0
200007788,04/19/2025,Technology,Jennifer Collins,Manager,Manager,AUS,TRANS,New Hire,PROMO:PROMO,Y,4,Not Applicable,N,AED,N,INR,N,98535,2024,87074,72,0,13.16,11461,11461,13.16,Moderate Growth,98535,M,57,16,10+ years,UNKNOWN,1,1,0,0.38,0.12,3,2.8,1
200007789,07/22/2021,Finance,Danielle Schultz,Senior Analyst,Senior Analyst,USA,TRANS,Promotion,TER:NEW,Y,1,Medium,Y,SGD,N,GBP,N,63089,2024,54515,83,1,15.73,8574,8574,15.73,Stable,63089,F,25,8,5-8 years,2022-10-10,3,1,0,0.44,0.19,6,4.3,0
200007790,04/03/2022,HR,Shawn Ballard,Senior Analyst,Senior Analyst,GBR,HIRE,New Hire,PROMO:PROMO,N,4,Not Applicable,N,USD,Y,INR,N,60011,2024,54745,46,0,9.62,5266,5266,9.62,Moderate Growth,60011,M,57,18,10+ years,2022-08-25,4,0,0,0.45,0.42,8,1.0,0
200007791,11/14/2020,Finance,Lisa Meadows,Director,Director,GBR,PROMO,Transfer,TER:PROMO,N,4,Not Applicable,N,INR,N,USD,N,130514,2024,109936,63,0,18.72,20578,20578,18.72,Rapid Growth,130514,M,39,13,10+ years,2024-01-28,2,0,0,0.02,0.31,6,3.5,0
200007792,11/12/2022,Operations,William Walsh,Director,Director,SGP,TER,Transfer,HIRE:PROMO,N,3,Not Applicable,N,USD,N,GBP,N,119702,2024,104468,74,0,14.58,15234,15234,14.58,Moderate Growth,119702,M,37,13,10+ years,UNKNOWN,0,1,1,0.22,0.14,1,1.1,1
200007793,03/17/2023,Marketing,James Taylor,Senior Analyst,Senior Analyst,USA,TRANS,Transfer,PROMO:REO,N,1,Not Applicable,N,JPY,N,GBP,N,77710,2024,73129,55,1,6.26,4581,4581,6.26,Moderate Growth,77710,O,62,16,10+ years,2022-06-21,1,0,1,0.29,0.28,1,4.8,0
200007794,12/05/2020,Finance,Douglas Torres,Senior Analyst,Senior Analyst,USA,HIRE,Promotion,HIRE:TRANS,N,1,Low,N,AUD,N,AED,N,68319,2024,62062,20,1,10.08,6257,6257,10.08,Moderate Growth,68319,F,39,1,0-2 years,2025-02-21,5,0,0,0.43,0.07,6,2.0,0
200007795,01/21/2021,Geography,David White,Manager,Manager,USA,TRANS,New Hire,TRANS:TRANS,N,5,Not Applicable,N,AED,Y,USD,N,84894,2024,72855,91,1,16.52,12039,12039,16.52,Moderate Growth,84894,M,43,7,5-8 years,2024-07-08,0,1,0,0.39,0.44,4,4.3,0
200007796,02/09/2025,Marketing,Justin King,Director,Director,GBR,HIRE,Transfer,HIRE:PROMO,Y,5,Not Applicable,N,USD,N,AUD,N,122563,2024,108091,5,0,13.39,14472,14472,13.39,Moderate Growth,122563,M,23,4,2-5 years,UNKNOWN,2,0,1,0.18,0.14,0,1.7,0
200007797,09/13/2023,Finance,Crystal Edwards,Manager,Manager,IND,HIRE,New Hire,PROMO:NEW,N,4,Not Applicable,N,GBP,N,USD,N,85635,2024,73716,84,0,16.17,11919,11919,16.17,Stable,85635,O,42,6,5-8 years,2024-02-09,0,0,1,0.04,0.3,10,3.4,0
200007798,03/30/2021,HR,Jesus Taylor,Senior Analyst,Senior Analyst,IND,HIRE,Promotion,HIRE:TRANS,N,2,Not Applicable,Y,SGD,N,USD,N,63770,2024,52092,47,0,22.42,11678,11678,22.42,Declining,63770,M,57,15,10+ years,2023-06-13,0,0,0,0.28,0.4,7,3.1,1
200007799,11/07/2023,Geography,John Reid,VP,VP,USA,TRANS,New Hire,PROMO:NEW,N,4,Not Applicable,Y,INR,N,SGD,N,162102,2024,137825,66,0,17.61,24277,24277,17.61,Stable,162102,M,65,15,10+ years,2023-09-20,0,0,0,0.06,0.21,6,3.1,1
200007800,08/17/2022,Geography,Christina Hansen,Director,Director,JPN,HIRE,Promotion,HIRE:TRANS,Y,1,Low,N,USD,N,GBP,N,130484,2024,121228,80,1,7.64,9256,9256,7.64,Moderate Growth,130484,M,60,16,10+ years,2023-08-16,2,0,1,0.3,0.37,8,1.0,0
200007801,12/21/2021,Technology,Anthony Woodard,Analyst,Analyst,IND,TRANS,New Hire,TER:TRANS,N,1,Not Applicable,N,AED,N,USD,N,41736,2024,36276,55,0,15.05,5460,5460,15.05,Rapid Growth,41736,F,60,6,5-8 years,2023-05-05,0,0,0,0.04,0.22,4,4.9,0
200007802,07/01/2022,Technology,Matthew Ball,Manager,Manager,GBR,TRANS,New Hire,TRANS:PROMO,Y,3,Not Applicable,N,INR,N,JPY,N,86273,2024,76584,59,1,12.65,9689,9689,12.65,Moderate Growth,86273,M,50,19,10+ years,2023-05-05,0,0,1,0.06,0.42,1,2.4,0
200007803,11/07/2023,HR,Megan Adams,Senior Analyst,Senior Analyst,GBR,HIRE,Promotion,TER:REO,N,0,Low,N,INR,N,INR,N,61837,2024,51152,31,0,20.89,10685,10685,20.89,Moderate Growth,61837,F,47,7,5-8 years,2023-08-25,1,1,0,0.17,0.33,8,3.3,0
200007804,03/20/2021,Operations,Sarah Cole,Director,Director,JPN,PROMO,Termination,TER:NEW,N,4,Not Applicable,Y,GBP,N,USD,N,118423,2024,101066,81,1,17.17,17357,17357,17.17,Moderate Growth,118423,M,42,7,5-8 years,2025-05-07,1,0,0,0.23,0.37,2,4.1,0
200007805,08/18/2020,Technology,Kelli Watkins,Analyst,Analyst,USA,HIRE,Promotion,TRANS:NEW,N,0,Medium,N,GBP,N,AUD,N,38554,2024,36216,22,0,6.46,2338,2338,6.46,Moderate Growth,38554,M,38,10,8-10 years,2024-03-22,2,0,0,0.38,0.44,2,4.4,0
200007806,03/24/2022,Finance,John Ponce,Senior Analyst,Senior Analyst,SGP,PROMO,New Hire,TER:PROMO,N,5,Not Applicable,N,AED,N,USD,N,61205,2024,51849,16,1,18.04,9356,9356,18.04,Stable,61205,F,37,14,10+ years,2022-06-20,0,0,0,0.04,0.49,2,1.8,1
200007807,11/04/2021,Operations,Kimberly Lang,Senior Analyst,Senior Analyst,USA,TER,New Hire,HIRE:PROMO,N,4,Not Applicable,N,INR,N,INR,N,61239,2024,51292,11,1,19.39,9947,9947,19.39,Moderate Growth,61239,M,52,17,10+ years,2023-03-25,3,0,0,0.44,0.06,10,1.7,0
200007808,10/06/2023,Technology,Carmen Baldwin,Analyst,Analyst,SGP,TRANS,New Hire,HIRE:REO,Y,3,Not Applicable,Y,AED,N,AED,Y,43356,2024,35048,11,0,23.7,8308,8308,23.7,Moderate Growth,43356,M,30,5,2-5 years,2025-03-22,4,0,1,0.01,0.37,6,3.4,1
200007809,11/18/2023,Geography,Vanessa Lloyd,Senior Analyst,Senior Analyst,JPN,HIRE,Transfer,HIRE:PROMO,Y,5,Not Applicable,Y,AED,N,AUD,N,58553,2024,47696,54,0,22.76,10857,10857,22.76,Moderate Growth,58553,M,52,11,10+ years,2024-01-21,1,1,0,0.25,0.03,1,4.6,1
200007810,11/18/2022,HR,Amanda Williams,Manager,Manager,IND,TRANS,New Hire,HIRE:PROMO,N,0,Medium,Y,USD,N,JPY,N,85771,2024,76140,49,1,12.65,9631,9631,12.65,Declining,85771,M,35,14,10+ years,2023-05-06,0,1,0,0.15,0.17,6,3.2,1
200007811,10/07/2021,Finance,Meghan Smith,Senior Analyst,Senior Analyst,USA,TRANS,Transfer,HIRE:NEW,N,2,Medium,Y,JPY,N,SGD,N,66228,2024,59539,1,1,11.23,6689,6689,11.23,Moderate Growth,66228,M,58,5,2-5 years,2023-07-03,3,0,0,0.43,0.01,3,3.5,1
200007812,06/25/2021,Geography,Randy Montgomery,Manager,Manager,SGP,TER,Transfer,PROMO:TRANS,N,4,Not Applicable,Y,SGD,N,AUD,N,90873,2024,81443,92,0,11.58,9430,9430,11.58,Moderate Growth,90873,O,23,17,10+ years,2024-01-07,2,0,0,0.31,0.47,8,2.7,1
200007813,12/30/2022,Geography,Wayne Benitez DDS,Manager,Manager,USA,PROMO,Transfer,TER:PROMO,N,4,Not Applicable,N,USD,N,AED,N,87408,2024,77004,46,1,13.51,10404,10404,13.51,Moderate Growth,87408,F,35,19,10+ years,2024-02-25,2,0,0,0.39,0.1,0,2.6,1
200007814,08/19/2024,Marketing,Brian Wallace,Manager,Manager,JPN,TER,Transfer,TER:TRANS,N,3,Medium,N,GBP,N,INR,N,82856,2024,72386,62,0,14.46,10470,10470,14.46,Stable,82856,M,54,8,5-8 years,2023-08-22,5,0,0,0.43,0.24,10,2.4,1
200007815,02/19/2024,Technology,Kimberly Smith,Senior Analyst,Senior Analyst,ARE,HIRE,Transfer,PROMO:NEW,Y,4,High,N,GBP,N,AED,N,58300,2024,47270,91,0,23.33,11030,11030,23.33,Rapid Growth,58300,F,56,7,5-8 years,UNKNOWN,3,1,0,0.01,0.15,10,2.1,0
200007816,02/04/2023,Operations,Anna Barron,Analyst,Analyst,USA,TRANS,Transfer,TER:TRANS,N,3,Low,N,JPY,N,AUD,Y,43781,2024,40545,68,1,7.98,3236,3236,7.98,Moderate Growth,43781,M,60,13,10+ years,2022-10-09,0,0,0,0.38,0.49,7,1.6,0
200007817,07/28/2021,Finance,Victoria Arnold,Analyst,Analyst,SGP,PROMO,Transfer,TRANS:PROMO,Y,4,High,Y,AED,N,INR,N,42749,2024,37489,84,0,14.03,5260,5260,14.03,Moderate Growth,42749,F,41,18,10+ years,2024-03-04,2,0,0,0.17,0.4,1,4.2,0
200007818,07/06/2023,HR,Brad Barnes,Director,Director,IND,HIRE,Promotion,TER:REO,N,4,Not Applicable,N,AUD,N,GBP,Y,114491,2024,93858,6,0,21.98,20633,20633,21.98,Moderate Growth,114491,M,23,18,10+ years,UNKNOWN,5,1,0,0.09,0.38,0,4.3,0
200007819,04/10/2021,HR,Brittany Hamilton,Senior Analyst,Senior Analyst,IND,PROMO,Transfer,TER:NEW,N,5,Low,Y,JPY,N,AED,N,56102,2024,46024,77,0,21.9,10078,10078,21.9,Declining,56102,F,62,7,5-8 years,2025-03-04,0,0,0,0.08,0.29,10,3.2,1
200007820,08/01/2023,HR,Elizabeth Valentine,Manager,Manager,SGP,HIRE,Transfer,PROMO:REO,N,5,Not Applicable,N,INR,Y,GBP,N,88012,2024,77181,21,1,14.03,10831,10831,14.03,Moderate Growth,88012,M,40,1,0-2 years,2023-03-22,0,0,1,0.15,0.49,9,3.8,0
200007821,10/25/2024,Marketing,Mr. Justin Perry Jr.,Manager,Manager,GBR,TRANS,New Hire,HIRE:NEW,Y,2,Not Applicable,N,INR,N,AUD,N,81790,2024,68432,31,0,19.52,13358,13358,19.52,Moderate Growth,81790,F,58,3,2-5 years,2024-12-23,0,1,0,0.23,0.33,5,3.9,0
200007822,02/26/2022,Finance,Veronica Shaw,Analyst,Analyst,GBR,TRANS,Transfer,HIRE:NEW,N,1,Not Applicable,N,AED,N,SGD,N,45180,2024,42392,48,0,6.58,2788,2788,6.58,Moderate Growth,45180,M,39,5,2-5 years,2024-10-14,0,0,0,0.38,0.28,5,3.4,1
200007823,08/15/2024,Geography,Adam Allen,Director,Director,IND,PROMO,Transfer,HIRE:REO,N,4,Not Applicable,N,INR,N,SGD,N,120005,2024,104985,41,1,14.31,15020,15020,14.31,Stable,120005,F,37,2,0-2 years,2025-04-13,3,0,1,0.21,0.46,7,3.0,0
200007824,03/30/2024,Operations,Ricardo Schwartz,Analyst,Analyst,GBR,PROMO,Termination,TRANS:PROMO,N,5,Not Applicable,Y,JPY,N,JPY,N,47295,2024,44777,96,0,5.62,2518,2518,5.62,Rapid Growth,47295,M,25,2,0-2 years,2024-07-25,1,1,0,0.12,0.16,1,1.2,1
200007825,10/04/2023,Marketing,Courtney Fischer,VP,VP,USA,TRANS,Promotion,HIRE:PROMO,N,4,Not Applicable,Y,AED,N,GBP,N,161699,2024,147166,46,0,9.88,14533,14533,9.88,Stable,161699,M,33,18,10+ years,UNKNOWN,0,0,0,0.13,0.13,3,4.2,0
200007826,07/05/2024,Operations,Chad Larsen,Analyst,Analyst,USA,TRANS,Promotion,TER:NEW,Y,0,Low,N,USD,N,AED,N,28459,2024,30000,76,0,-5.14,-1541,-1541,-5.14,Moderate Growth,28459,F,50,10,8-10 years,2022-08-14,0,1,0,0.01,0.24,0,3.2,1
200007827,09/28/2022,Operations,Patricia Knight,Senior Analyst,Senior Analyst,USA,TRANS,Transfer,PROMO:REO,Y,3,Not Applicable,N,AED,N,SGD,N,56917,2024,48853,50,0,16.51,8064,8064,16.51,Moderate Growth,56917,F,28,9,8-10 years,UNKNOWN,3,0,0,0.28,0.09,9,4.0,1
200007828,03/31/2025,Technology,Karen Mcclain,Analyst,Analyst,USA,TRANS,New Hire,TRANS:PROMO,N,4,Not Applicable,N,INR,N,INR,N,40380,2024,33115,23,0,21.94,7265,7265,21.94,Rapid Growth,40380,F,35,11,10+ years,UNKNOWN,5,1,0,0.32,0.2,8,1.9,0
200007829,01/21/2024,Geography,Rita Brown,Director,Director,JPN,HIRE,Transfer,HIRE:PROMO,N,2,Not Applicable,N,AED,N,AUD,N,109497,2024,98925,36,0,10.69,10572,10572,10.69,Stable,109497,M,33,13,10+ years,UNKNOWN,1,0,0,0.19,0.44,3,1.6,0
200007830,03/23/2021,HR,Ricardo Green,Associate,Associate,USA,HIRE,New Hire,PROMO:PROMO,Y,5,Medium,Y,JPY,N,AUD,N,217233,2024,187050,32,1,16.14,30183,30183,16.14,Moderate Growth,217233,F,56,17,10+ years,UNKNOWN,3,0,0,0.4,0.29,5,4.2,1
200007831,01/19/2024,Technology,Kayla Garcia,Analyst,Analyst,USA,PROMO,New Hire,TRANS:REO,N,4,Not Applicable,N,USD,N,AUD,N,41577,2024,39179,39,0,6.12,2398,2398,6.12,Stable,41577,F,26,8,5-8 years,2023-03-09,1,1,0,0.42,0.23,4,1.7,0
200007832,08/04/2023,Finance,Marcus Johns,Analyst,Analyst,GBR,TRANS,Transfer,TER:TRANS,N,5,Medium,Y,USD,N,INR,N,44863,2024,37193,88,1,20.62,7670,7670,20.62,Moderate Growth,44863,M,38,14,10+ years,2023-11-12,3,1,0,0.2,0.43,6,1.8,1
200007833,01/15/2022,Finance,Leslie Thomas,Analyst,Analyst,SGP,TER,New Hire,HIRE:TRANS,N,3,Medium,N,SGD,N,USD,N,47622,2024,42572,55,0,11.86,5050,5050,11.86,Stable,47622,F,63,2,0-2 years,2023-02-06,4,0,0,0.23,0.49,6,3.3,1
200007834,02/24/2024,Operations,Kenneth Campbell,Director,Director,USA,TRANS,Transfer,TER:PROMO,Y,4,Not Applicable,N,USD,N,SGD,N,129373,2024,120305,42,0,7.54,9068,9068,7.54,Rapid Growth,129373,M,53,10,8-10 years,2022-11-11,0,0,1,0.49,0.37,0,3.1,0
200007835,01/30/2024,Marketing,Scott Martinez,Senior Analyst,Senior Analyst,JPN,HIRE,Transfer,TRANS:PROMO,N,0,Not Applicable,N,USD,N,JPY,N,60466,2024,52026,72,0,16.22,8440,8440,16.22,Declining,60466,M,31,9,8-10 years,2023-12-28,3,1,0,0.02,0.28,10,1.9,1
200007836,03/31/2021,Finance,Melanie Brown,Manager,Manager,GBR,TRANS,Promotion,TER:TRANS,N,3,Not Applicable,N,AUD,N,JPY,N,85151,2024,80301,32,0,6.04,4850,4850,6.04,Stable,85151,M,64,17,10+ years,UNKNOWN,5,1,0,0.33,0.24,3,1.1,1
200007837,10/19/2020,HR,Patricia Roberts,Analyst,Analyst,USA,HIRE,Transfer,TRANS:NEW,N,1,Not Applicable,N,SGD,N,AED,Y,54989,2024,44623,88,1,23.23,10366,10366,23.23,Stable,54989,M,38,3,2-5 years,2022-10-31,3,0,0,0.04,0.12,3,3.9,1
200007838,10/27/2024,Marketing,Bradley Baker,Manager,Manager,USA,TER,Termination,HIRE:NEW,N,0,Not Applicable,N,GBP,N,AUD,N,78655,2024,69848,5,0,12.61,8807,8807,12.61,Rapid Growth,78655,F,26,12,10+ years,2023-08-08,0,0,0,0.32,0.34,0,3.5,0
200007839,05/13/2023,Marketing,James Watson,Senior Analyst,Senior Analyst,GBR,HIRE,New Hire,PROMO:REO,Y,2,Not Applicable,N,SGD,N,AED,N,53985,2024,49483,76,0,9.1,4502,4502,9.1,Rapid Growth,53985,F,63,5,2-5 years,2025-05-05,0,1,0,0.04,0.3,6,2.1,0
200007840,05/26/2024,HR,Belinda Ford,Manager,Manager,USA,TRANS,Promotion,TRANS:NEW,N,5,Not Applicable,N,AUD,N,GBP,N,88011,2024,73072,96,0,20.44,14939,14939,20.44,Declining,88011,F,30,20,10+ years,2025-03-06,0,0,0,0.14,0.28,10,1.6,1
200007841,05/13/2022,Finance,Stephanie Wells,Director,Director,GBR,PROMO,Transfer,HIRE:PROMO,N,3,Low,Y,AED,N,SGD,N,126577,2024,102360,1,0,23.66,24217,24217,23.66,Moderate Growth,126577,O,54,12,10+ years,2023-06-05,2,0,0,0.29,0.01,2,4.1,1
200007842,10/10/2021,Technology,Devin Berger,Analyst,Analyst,GBR,PROMO,Transfer,TER:NEW,N,2,Not Applicable,N,INR,N,INR,N,52160,2024,42353,99,0,23.16,9807,9807,23.16,Stable,52160,F,57,19,10+ years,UNKNOWN,1,1,0,0.1,0.29,6,2.7,1
200007843,09/01/2024,Marketing,Craig Cameron,Manager,Manager,JPN,HIRE,Promotion,PROMO:TRANS,N,4,Not Applicable,N,SGD,N,INR,N,75977,2024,64419,96,0,17.94,11558,11558,17.94,Stable,75977,M,57,4,2-5 years,UNKNOWN,2,0,1,0.49,0.06,8,1.8,1
200007844,12/10/2024,Technology,James Fleming,Manager,Manager,USA,HIRE,New Hire,PROMO:NEW,N,0,Not Applicable,N,JPY,N,INR,N,76122,2024,63445,79,1,19.98,12677,12677,19.98,Rapid Growth,76122,O,39,19,10+ years,2023-12-14,0,1,0,0.2,0.2,10,4.9,1
200007845,12/02/2024,Technology,William Bauer,Senior Analyst,Senior Analyst,GBR,HIRE,Transfer,TRANS:PROMO,N,4,Not Applicable,N,JPY,Y,SGD,N,59414,2024,49526,34,1,19.97,9888,9888,19.97,Moderate Growth,59414,M,30,13,10+ years,2022-11-12,0,0,0,0.28,0.39,0,2.2,0
200007846,03/03/2021,Technology,Erin James,Analyst,Analyst,USA,TER,Promotion,HIRE:PROMO,N,1,Medium,N,SGD,N,INR,N,48545,2024,42174,34,0,15.11,6371,6371,15.11,Declining,48545,M,50,12,10+ years,UNKNOWN,0,0,0,0.27,0.08,10,4.8,0
200007847,12/06/2022,Operations,Shaun Powers,Director,Director,JPN,HIRE,Promotion,TRANS:TRANS,N,5,Low,N,JPY,N,GBP,N,118093,2024,95978,8,1,23.04,22115,22115,23.04,Rapid Growth,118093,M,35,13,10+ years,2024-06-23,5,0,0,0.08,0.08,10,4.9,1
200007848,06/09/2024,Technology,Benjamin Rogers,Associate,Associate,USA,HIRE,Transfer,TRANS:REO,N,1,Low,Y,INR,N,GBP,N,214114,2024,203263,47,1,5.34,10851,10851,5.34,Moderate Growth,214114,O,46,7,5-8 years,2023-01-06,0,0,0,0.37,0.32,7,2.6,1
200007849,03/05/2024,HR,Austin Vargas,VP,VP,IND,TER,Termination,TRANS:REO,Y,0,Medium,N,GBP,N,AUD,N,158634,2024,143464,57,0,10.57,15170,15170,10.57,Rapid Growth,158634,M,36,15,10+ years,2025-03-22,0,0,0,0.09,0.46,3,1.4,0
200007850,02/17/2021,Geography,Alyssa Taylor,Director,Director,ARE,HIRE,New Hire,HIRE:PROMO,N,1,Not Applicable,Y,INR,N,SGD,N,125181,2024,100713,79,1,24.29,24468,24468,24.29,Stable,125181,F,27,12,10+ years,UNKNOWN,2,0,0,0.23,0.16,6,2.8,1
200007851,07/08/2024,Finance,John Wright,Senior Analyst,Senior Analyst,GBR,TER,Transfer,TRANS:NEW,Y,2,Not Applicable,Y,JPY,N,SGD,N,65333,2024,59047,2,0,10.65,6286,6286,10.65,Moderate Growth,65333,M,63,14,10+ years,2023-04-20,0,1,0,0.26,0.36,9,3.1,1
200007852,01/05/2023,Geography,Kevin Brown,Senior Analyst,Senior Analyst,USA,HIRE,New Hire,HIRE:TRANS,Y,4,Not Applicable,N,SGD,N,USD,N,63153,2024,58023,25,1,8.84,5130,5130,8.84,Stable,63153,M,50,18,10+ years,2025-04-20,3,0,0,0.06,0.05,6,4.7,0
200007853,09/20/2021,Operations,Seth Thompson,Analyst,Analyst,ARE,TRANS,Transfer,PROMO:REO,N,5,Not Applicable,N,AED,N,AUD,N,44749,2024,37079,63,0,20.69,7670,7670,20.69,Stable,44749,F,36,0,0-2 years,2024-01-30,2,0,1,0.36,0.44,9,2.8,0
200007854,07/18/2021,Geography,Ellen Martin,Senior Analyst,Senior Analyst,USA,TRANS,Promotion,PROMO:NEW,Y,4,Not Applicable,Y,AUD,N,USD,Y,55661,2024,51544,62,0,7.99,4117,4117,7.99,Rapid Growth,55661,F,50,1,0-2 years,2024-08-13,3,0,0,0.48,0.22,10,2.8,1
200007855,01/05/2023,Marketing,Rachel Kim,Analyst,Analyst,JPN,TER,Termination,HIRE:TRANS,N,3,Medium,Y,AUD,N,AUD,N,35459,2024,31621,14,0,12.14,3838,3838,12.14,Moderate Growth,35459,M,25,17,10+ years,2024-01-06,1,0,0,0.12,0.4,1,1.0,1
200007856,07/28/2022,Geography,Mrs. Nicole Velasquez,Analyst,Analyst,USA,TRANS,Transfer,TER:NEW,N,1,Not Applicable,N,AUD,N,AUD,N,37488,2024,34606,25,1,8.33,2882,2882,8.33,Rapid Growth,37488,M,39,18,10+ years,2022-08-23,0,0,0,0.0,0.12,3,2.5,1
200007857,11/27/2024,Geography,Mckenzie Stewart,Director,Director,USA,TRANS,New Hire,TRANS:PROMO,N,0,Not Applicable,N,AUD,N,USD,N,109809,2024,99652,2,0,10.19,10157,10157,10.19,Rapid Growth,109809,M,65,7,5-8 years,UNKNOWN,3,0,1,0.19,0.36,7,5.0,1
